lane_id,queueing_time,queueing_length,timestep
np10_nt15_0,0.0,0.0,360.0
np10_nt15_0,9.382352941176471,5.903382352941176,720.0
np10_nt15_0,26.138297872340427,4.921595744680851,1080.0
np10_nt15_0,30.3006993006993,6.871958041958042,1440.0
np10_nt15_0,31.83157894736842,8.264631578947368,1800.0
np10_nt15_0,3.1818181818181817,4.621818181818181,2160.0
np10_nt15_0,1.3157894736842106,4.4605263157894735,2520.0
np10_nt15_0,8.273972602739725,4.267945205479452,2880.0
np10_nt15_0,130.25277777777777,19.413055555555555,3240.0
np10_nt15_0,114.63788300835654,27.64364902506964,3600.0
np11_nt14_0,0.6666666666666666,2.0033333333333334,360.0
np11_nt14_0,0.1111111111111111,0.57,720.0
np11_nt14_0,4.0,11.557777777777778,1080.0
np11_nt14_0,0.15384615384615385,0.5269230769230769,1440.0
np11_nt14_0,25.77358490566038,3.392358490566038,1800.0
np11_nt14_0,26.608333333333334,4.082333333333334,2160.0
np11_nt14_0,15.030303030303031,7.045757575757576,2520.0
np11_nt14_0,9.155844155844155,4.207922077922078,2880.0
np11_nt14_0,32.94318181818182,20.528948863636362,3240.0
np11_nt14_0,37.83661971830986,23.479549295774646,3600.0
np12_nt13_0,1.5714285714285714,1.6007142857142858,360.0
np12_nt13_0,2.3333333333333335,1.8675,720.0
np12_nt13_0,0.16666666666666666,0.8516666666666667,1080.0
np12_nt13_0,5.761904761904762,4.5738095238095235,1440.0
np12_nt13_0,12.156521739130435,4.836260869565217,1800.0
np12_nt13_0,3.2142857142857144,1.6764285714285714,2160.0
np12_nt13_0,10.222222222222221,5.111851851851852,2520.0
np12_nt13_0,19.05128205128205,13.255256410256411,2880.0
np12_nt13_0,20.987179487179485,3.503974358974359,3240.0
np12_nt13_0,40.99333333333333,8.273200000000001,3600.0
np13_nt13_0,0.3333333333333333,1.7033333333333334,360.0
np13_nt13_0,6.402777777777778,4.8758333333333335,720.0
np13_nt13_0,7.093023255813954,3.933255813953488,1080.0
np13_nt13_0,61.075,12.89125,1440.0
np13_nt13_0,146.9920634920635,15.582619047619048,1800.0
np13_nt13_0,8.818181818181818,6.344772727272727,2160.0
np13_nt13_0,5.66,6.1934000000000005,2520.0
np13_nt13_0,20.79116465863454,6.860321285140563,2880.0
np13_nt13_0,9.316546762589928,6.07589928057554,3240.0
np13_nt13_0,44.16254416961131,25.59088339222615,3600.0
np13_nt13_1,0.0,0.0,360.0
np13_nt13_1,0.0,0.0,720.0
np13_nt13_1,10.541666666666666,5.500416666666666,1080.0
np13_nt13_1,0.0,0.0,1440.0
np13_nt13_1,0.0,0.0,1800.0
np13_nt13_1,0.0,0.0,2160.0
np13_nt13_1,0.0,0.0,2520.0
np13_nt13_1,0.0,0.0,2880.0
np13_nt13_1,0.0,0.0,3240.0
np13_nt13_1,32.0,21.867619047619048,3600.0
np14_nt9_0,2.0384615384615383,4.937307692307693,360.0
np14_nt9_0,17.575418994413408,16.593854748603352,720.0
np14_nt9_0,19.226315789473684,16.184421052631578,1080.0
np14_nt9_0,5.184,7.7192,1440.0
np14_nt9_0,114.14076246334311,24.890703812316715,1800.0
np14_nt9_0,151.34722222222223,30.66488888888889,2160.0
np14_nt9_0,132.31944444444446,29.029222222222224,2520.0
np14_nt9_0,186.94722222222222,29.92011111111111,2880.0
