lane_id,queueing_time,queueing_length,timestep
-102818928#0_0,0.0,0.0,47160.0
-102818928#0_0,0.0,0.0,47520.0
-102818928#0_0,0.0,0.0,47880.0
-102818928#0_0,0.0,0.0,48240.0
-102818928#0_0,0.0,0.0,48600.0
-102818928#0_0,0.0,0.0,48960.0
-102818928#0_0,0.125,1.44125,49320.0
-102818928#0_0,0.0,0.0,49680.0
-102818928#0_0,0.0,0.0,50040.0
-102818928#0_0,0.0,0.0,50400.0
-102818928#1_0,0.0,0.0,47160.0
-102818928#1_0,0.0,0.0,47520.0
-102818928#1_0,0.0,0.0,47880.0
-102818928#1_0,0.0,0.0,48240.0
-102818928#1_0,0.0,0.0,48600.0
-102818928#1_0,3.375,1.78,48960.0
-102818928#1_0,0.0,0.0,49320.0
-102818928#1_0,1.0,1.74,49680.0
-102818928#1_0,0.0,0.0,50040.0
-102818928#1_0,0.0,0.0,50400.0
-102818928#1_1,0.0,0.0,47160.0
-102818928#1_1,0.0,0.0,47520.0
-102818928#1_1,0.0,0.0,47880.0
-102818928#1_1,0.0,0.0,48240.0
-102818928#1_1,0.0,0.0,48600.0
-102818928#1_1,0.0,0.0,48960.0
-102818928#1_1,0.0,0.0,49320.0
-102818928#1_1,0.0,0.0,49680.0
-102818928#1_1,0.0,0.0,50040.0
-102818928#1_1,0.0,0.0,50400.0
-103053774#0_0,2.7,4.564,47160.0
-103053774#0_0,0.0,0.0,47520.0
-103053774#0_0,0.0,0.0,47880.0
-103053774#0_0,0.0,0.0,48240.0
-103053774#0_0,0.0,0.0,48600.0
-103053774#0_0,0.0,0.0,48960.0
-103053774#0_0,0.0,0.0,49320.0
-103053774#0_0,0.0,0.0,49680.0
-103053774#0_0,0.0,0.0,50040.0
-103053774#0_0,0.0,0.0,50400.0
-103512657_0,5.571428571428571,5.143571428571429,47160.0
-103512657_0,0.5,3.015,47520.0
-103512657_0,1.0,6.08,47880.0
-103512657_0,0.0,0.0,48240.0
-103512657_0,0.0,0.0,48600.0
-103512657_0,0.3333333333333333,2.0033333333333334,48960.0
-103512657_0,32.51470588235294,10.787205882352941,49320.0
-103512657_0,137.62116991643455,18.740612813370475,49680.0
-103512657_0,134.71944444444443,17.981972222222222,50040.0
-103512657_0,145.70555555555555,20.19736111111111,50400.0
-103512667#0_1,0.0,0.0,47160.0
-103512667#0_1,0.0,0.0,47520.0
-103512667#0_1,0.0,0.0,47880.0
-103512667#0_1,0.0,0.0,48240.0
-103512667#0_1,0.0,0.0,48600.0
-103512667#0_1,0.0,0.0,48960.0
-103512667#0_1,0.0,0.0,49320.0
-103512667#0_1,0.0,0.0,49680.0
-103512667#0_1,0.0,0.0,50040.0
-103512667#0_1,58.51495016611295,28.491362126245846,50400.0
-103512667#2_1,0.0,0.0,47160.0
-103512667#2_1,0.0,0.0,47520.0
-103512667#2_1,0.0,0.0,47880.0
-103512667#2_1,1.0,3.4033333333333338,48240.0
-103512667#2_1,0.0,0.0,48600.0
-103512667#2_1,0.0,0.0,48960.0
-103512667#2_1,0.0,0.0,49320.0
-103512667#2_1,0.0,0.0,49680.0
-103512667#2_1,0.0,0.0,50040.0
-103512667#2_1,25.486238532110093,7.2033944954128435,50400.0
-103512672_0,0.0,0.0,47160.0
-103512672_0,0.0,0.0,47520.0
-103512672_0,0.0,0.0,47880.0
-103512672_0,0.0,0.0,48240.0
-103512672_0,0.0,0.0,48600.0
-103512672_0,0.0,0.0,48960.0
-103512672_0,1.2,3.068,49320.0
-103512672_0,0.0,0.0,49680.0
-103512672_0,7.157894736842105,4.295263157894737,50040.0
-103512672_0,0.0,0.0,50400.0
-103671267#0_0,0.0,0.0,47160.0
-103671267#0_0,0.0,0.0,47520.0
-103671267#0_0,0.0,0.0,47880.0
-103671267#0_0,0.0,0.0,48240.0
-103671267#0_0,0.0,0.0,48600.0
