lane_id,queueing_time,queueing_length,timestep
-102818928#0_0,0.0,0.0,47160.0
-102818928#0_0,0.0,0.0,47520.0
-102818928#0_0,0.0,0.0,47880.0
-102818928#0_0,0.0,0.0,48240.0
-102818928#0_0,0.0,0.0,48600.0
-102818928#0_0,0.0,0.0,48960.0
-102818928#0_0,0.0,0.0,49320.0
-102818928#0_0,0.0,0.0,49680.0
-102818928#0_0,0.0,0.0,50040.0
-102818928#0_0,29.5,26.329833333333333,50400.0
-103053774#0_0,1.5714285714285714,3.6385714285714283,47160.0
-103053774#0_0,0.0,0.0,47520.0
-103053774#0_0,0.0,0.0,47880.0
-103053774#0_0,0.0,0.0,48240.0
-103053774#0_0,0.3333333333333333,1.6683333333333332,48600.0
-103053774#0_0,0.2,1.0,48960.0
-103053774#0_0,4.476190476190476,3.633809523809524,49320.0
-103053774#0_0,10.125,3.8137499999999998,49680.0
-103053774#0_0,2.625,4.726875,50040.0
-103053774#0_0,1.0,5.07,50400.0
-103053774#1_0,0.0,0.0,47160.0
-103053774#1_0,0.0,0.0,47520.0
-103053774#1_0,0.0,0.0,47880.0
-103053774#1_0,0.0,0.0,48240.0
-103053774#1_0,0.0,0.0,48600.0
-103053774#1_0,0.0,0.0,48960.0
-103053774#1_0,0.0,0.0,49320.0
-103053774#1_0,0.0,0.0,49680.0
-103053774#1_0,0.0,0.0,50040.0
-103053774#1_0,1.0,5.03,50400.0
-103053774#2_0,0.0,0.0,47160.0
-103053774#2_0,0.0,0.0,47520.0
-103053774#2_0,0.0,0.0,47880.0
-103053774#2_0,0.0,0.0,48240.0
-103053774#2_0,0.0,0.0,48600.0
-103053774#2_0,34.513888888888886,4.958333333333333,48960.0
-103053774#2_0,0.0,0.0,49320.0
-103053774#2_0,5.571428571428571,4.371428571428571,49680.0
-103053774#2_0,56.51724137931034,5.056293103448276,50040.0
-103053774#2_0,0.0,0.0,50400.0
-103512657_0,5.571428571428571,5.143571428571429,47160.0
-103512657_0,0.0,0.0,47520.0
-103512657_0,142.63239875389408,13.309813084112148,47880.0
-103512657_0,143.03726708074535,14.495993788819876,48240.0
-103512657_0,0.0,0.0,48600.0
-103512657_0,19.511904761904763,7.40452380952381,48960.0
-103512657_0,35.013698630136986,10.664794520547945,49320.0
-103512657_0,142.62777777777777,21.141277777777777,49680.0
-103512657_0,153.90277777777777,22.948194444444447,50040.0
-103512657_0,165.54722222222222,24.348222222222223,50400.0
-103512667#0_1,0.0,0.0,47160.0
-103512667#0_1,0.0,0.0,47520.0
-103512667#0_1,0.0,0.0,47880.0
-103512667#0_1,26.093333333333334,5.8609333333333336,48240.0
-103512667#0_1,25.386363636363637,18.788181818181815,48600.0
-103512667#0_1,102.5048076923077,16.03072115384615,48960.0
-103512667#0_1,150.23611111111111,39.204750000000004,49320.0
-103512667#0_1,135.7138888888889,41.442,49680.0
-103512667#0_1,83.15555555555555,39.28922222222222,50040.0
-103512667#0_1,152.29166666666666,41.565888888888885,50400.0
-103512667#2_1,0.0,0.0,47160.0
-103512667#2_1,0.0,0.0,47520.0
-103512667#2_1,0.0,0.0,47880.0
-103512667#2_1,0.0,0.0,48240.0
-103512667#2_1,0.0,0.0,48600.0
-103512667#2_1,0.0,0.0,48960.0
-103512667#2_1,114.89454545454545,11.053381818181817,49320.0
-103512667#2_1,123.9830985915493,13.585295774647886,49680.0
-103512667#2_1,118.16292134831461,15.893314606741574,50040.0
-103512667#2_1,160.96358543417367,17.655910364145658,50400.0
-103512672_0,0.0,0.0,47160.0
-103512672_0,0.0,0.0,47520.0
-103512672_0,0.0,0.0,47880.0
-103512672_0,0.0,0.0,48240.0
-103512672_0,0.0,0.0,48600.0
-103512672_0,0.0,0.0,48960.0
-103512672_0,0.0,0.0,49320.0
-103512672_0,0.0,0.0,49680.0
-103512672_0,50.528301886792455,4.95566037735849,50040.0
