lane_id,queueing_time,queueing_length,timestep
-102818928#1_0,0.0,0.0,65160.0
-102818928#1_0,0.0,0.0,65520.0
-102818928#1_0,0.0,0.0,65880.0
-102818928#1_0,0.0,0.0,66240.0
-102818928#1_0,0.0,0.0,66600.0
-102818928#1_0,0.0,0.0,66960.0
-102818928#1_0,0.0,0.0,67320.0
-102818928#1_0,2.0,1.7,67680.0
-102818928#1_0,0.0,0.0,68040.0
-102818928#1_0,0.0,0.0,68400.0
-103053774#0_0,0.0,0.0,65160.0
-103053774#0_0,0.0,0.0,65520.0
-103053774#0_0,0.0,0.0,65880.0
-103053774#0_0,0.0,0.0,66240.0
-103053774#0_0,0.0,0.0,66600.0
-103053774#0_0,0.0,0.0,66960.0
-103053774#0_0,0.0,0.0,67320.0
-103053774#0_0,0.75,2.5,67680.0
-103053774#0_0,0.0,0.0,68040.0
-103053774#0_0,3.0625,3.788125,68400.0
-103512657_0,0.0,0.0,65160.0
-103512657_0,0.5,3.0,65520.0
-103512657_0,0.0,0.0,65880.0
-103512657_0,0.0,0.0,66240.0
-103512657_0,40.598837209302324,7.989767441860465,66600.0
-103512657_0,130.8138888888889,19.10063888888889,66960.0
-103512657_0,160.34166666666667,18.91788888888889,67320.0
-103512657_0,160.50696378830082,15.176323119777159,67680.0
-103512657_0,147.5830985915493,7.945014084507043,68040.0
-103512657_0,126.23055555555555,13.832583333333334,68400.0
-103512667#0_1,0.0,0.0,65160.0
-103512667#0_1,0.0,0.0,65520.0
-103512667#0_1,0.0,0.0,65880.0
-103512667#0_1,0.0,0.0,66240.0
-103512667#0_1,0.0,0.0,66600.0
-103512667#0_1,0.0,0.0,66960.0
-103512667#0_1,0.0,0.0,67320.0
-103512667#0_1,107.5,16.623317757009346,67680.0
-103512667#0_1,127.76666666666667,35.71461111111111,68040.0
-103512667#0_1,147.79444444444445,39.25083333333334,68400.0
-103512667#2_1,0.0,0.0,65160.0
-103512667#2_1,0.0,0.0,65520.0
-103512667#2_1,0.0,0.0,65880.0
-103512667#2_1,0.0,0.0,66240.0
-103512667#2_1,0.0,0.0,66600.0
-103512667#2_1,0.0,0.0,66960.0
-103512667#2_1,0.0,0.0,67320.0
-103512667#2_1,0.0,0.0,67680.0
-103512667#2_1,74.625,12.243977272727273,68040.0
-103512667#2_1,252.46938775510205,12.6,68400.0
-103671248_1,0.0,0.0,65160.0
-103671248_1,0.0,0.0,65520.0
-103671248_1,0.0,0.0,65880.0
-103671248_1,0.0,0.0,66240.0
-103671248_1,0.0,0.0,66600.0
-103671248_1,0.0,0.0,66960.0
-103671248_1,0.0,0.0,67320.0
-103671248_1,58.0,4.552991452991454,67680.0
-103671248_1,155.27586206896552,4.591954022988506,68040.0
-103671248_1,141.5034965034965,2.581853146853147,68400.0
-103678458#0_0,0.0,0.0,65160.0
-103678458#0_0,0.0,0.0,65520.0
-103678458#0_0,0.0,0.0,65880.0
-103678458#0_0,0.0,0.0,66240.0
-103678458#0_0,0.0,0.0,66600.0
-103678458#0_0,0.0,0.0,66960.0
-103678458#0_0,0.0,0.0,67320.0
-103678458#0_0,0.0,0.0,67680.0
-103678458#0_0,0.0,0.0,68040.0
-103678458#0_0,0.0,0.0,68400.0
-103718186_0,143.50344827586207,11.777793103448275,65160.0
-103718186_0,140.45224719101122,13.281123595505617,65520.0
-103718186_0,218.675,13.5,65880.0
-103718186_0,249.53781512605042,13.419607843137255,66240.0
-103718186_0,163.23529411764707,13.481456582633054,66600.0
-103718186_0,157.81408450704225,13.314535211267605,66960.0
-103718186_0,133.2122905027933,13.366899441340783,67320.0
-103718186_0,141.08403361344537,13.395350140056024,67680.0
-103718186_0,222.97759103641457,13.398963585434174,68040.0
-103718186_0,240.49166666666667,13.535638888888888,68400.0
-103718186_1,0.0,0.0,65160.0
-103718186_1,51.0,8.05388349514563,65520.0
-103718186_1,131.2849002849003,10.224472934472935,65880.0
-103718186_1,192.21449275362318,12.513043478260869,66240.0
-103718186_1,190.93732193732194,12.41025641025641,66600.0
-103718186_1,149.0,11.486521739130435,66960.0
-103718186_1,172.63358778625954,10.669770992366413,67320.0
-103718186_1,189.5542521994135,12.628269794721406,67680.0
-103718186_1,93.11016949152543,9.252090395480225,68040.0
-103718186_1,123.65546218487395,11.322212885154062,68400.0
-10425610#1_1,4.6,2.1373333333333333,65160.0
-10425610#1_1,0.0,0.0,65520.0
-10425610#1_1,0.0,0.0,65880.0
-10425610#1_1,0.0,0.0,66240.0
-10425610#1_1,0.0,0.0,66600.0
-10425610#1_1,0.0,0.0,66960.0
-10425610#1_1,0.0,0.0,67320.0
-10425610#1_1,0.0,0.0,67680.0
-10425610#1_1,0.0,0.0,68040.0
-10425610#1_1,0.0,0.0,68400.0
-10425610#1_2,63.0,23.3504,65160.0
-10425610#1_2,145.11142061281336,26.79493036211699,65520.0
-10425610#1_2,164.95555555555555,28.420972222222222,65880.0
-10425610#1_2,167.00862068965517,28.649367816091953,66240.0
-10425610#1_2,125.77777777777777,33.198,66600.0
-10425610#1_2,143.4388888888889,31.021305555555557,66960.0
-10425610#1_2,150.80397727272728,31.62681818181818,67320.0
-10425610#1_2,158.625,28.32388888888889,67680.0
-10425610#1_2,165.22507122507122,31.207008547008545,68040.0
-10425610#1_2,148.51977401129943,30.372372881355933,68400.0
-10425610#1_3,74.00662251655629,18.238543046357616,65160.0
-10425610#1_3,155.17548746518105,24.982311977715877,65520.0
-10425610#1_3,164.06944444444446,28.171194444444442,65880.0
-10425610#1_3,161.72222222222223,28.132194444444444,66240.0
-10425610#1_3,134.84722222222223,28.450944444444445,66600.0
-10425610#1_3,147.3527777777778,29.09636111111111,66960.0
-10425610#1_3,150.325,27.950166666666664,67320.0
-10425610#1_3,159.05833333333334,23.404416666666666,67680.0
-10425610#1_3,167.10863509749305,26.565571030640672,68040.0
-10425610#1_3,143.65,27.81222222222222,68400.0
-10425611#0_0,113.0,40.671541850220265,65160.0
-10425611#0_0,57.31372549019608,52.10850980392157,65520.0
-10425611#0_0,54.456647398843934,10.527514450867052,65880.0
-10425611#0_0,16.737967914438503,5.840802139037433,66240.0
-10425611#0_0,8.011494252873563,7.088735632183909,66600.0
-10425611#0_0,10.660194174757281,6.656601941747573,66960.0
-10425611#0_0,18.988826815642458,10.367430167597766,67320.0
-10425611#0_0,20.078125,7.564166666666666,67680.0
-10425611#0_0,20.76255707762557,7.281689497716895,68040.0
-10425611#0_0,24.852459016393443,8.591366120218579,68400.0
-10425611#0_1,108.5,42.723440366972476,65160.0
-10425611#0_1,57.24603174603175,49.870396825396824,65520.0
-10425611#0_1,52.005649717514125,11.891355932203389,65880.0
-10425611#0_1,3.515151515151515,4.911515151515152,66240.0
-10425611#0_1,12.170212765957446,8.302127659574468,66600.0
-10425611#0_1,5.5,7.299318181818182,66960.0
-10425611#0_1,16.67924528301887,5.604811320754717,67320.0
-10425611#0_1,12.681159420289855,5.851014492753623,67680.0
-10425611#0_1,18.0431654676259,7.2097841726618705,68040.0
-10425611#0_1,10.797752808988765,6.25561797752809,68400.0
-108239938_1,0.0,0.0,65160.0
-108239938_1,0.0,0.0,65520.0
-108239938_1,0.0,0.0,65880.0
-108239938_1,0.0,0.0,66240.0
-108239938_1,0.0,0.0,66600.0
-108239938_1,0.0,0.0,66960.0
-108239938_1,0.0,0.0,67320.0
-108239938_1,0.0,0.0,67680.0
-108239938_1,0.0,0.0,68040.0
-108239938_1,20.066666666666666,5.600444444444444,68400.0
-11014139#1_1,0.0,0.0,65160.0
-11014139#1_1,82.75617283950618,16.459722222222222,65520.0
-11014139#1_1,160.44722222222222,40.961277777777774,65880.0
-11014139#1_1,169.6225352112676,51.66766197183099,66240.0
-11014139#1_1,140.65555555555557,56.4945,66600.0
-11014139#1_1,131.8631284916201,49.745837988826814,66960.0
-11014139#1_1,152.0361111111111,50.30211111111111,67320.0
-11014139#1_1,160.78055555555557,50.32294444444444,67680.0
-11014139#1_1,168.39166666666668,50.28147222222222,68040.0
-11014139#1_1,136.890756302521,48.45694677871149,68400.0
-11014139#1_2,0.0,0.0,65160.0
-11014139#1_2,50.78048780487805,13.237560975609755,65520.0
-11014139#1_2,144.76388888888889,29.132972222222218,65880.0
-11014139#1_2,150.7808988764045,29.020168539325844,66240.0
-11014139#1_2,137.2888888888889,39.60502777777778,66600.0
-11014139#1_2,130.02793296089385,50.046340782122904,66960.0
-11014139#1_2,152.95555555555555,50.44847222222222,67320.0
-11014139#1_2,162.03055555555557,50.46991666666666,67680.0
-11014139#1_2,169.9361111111111,47.46972222222222,68040.0
-11014139#1_2,137.34453781512605,49.25523809523809,68400.0
-115082348_1,0.0,0.0,65160.0
-115082348_1,0.0,0.0,65520.0
-115082348_1,118.00418410041841,4.511422594142259,65880.0
-115082348_1,122.54980079681275,3.104422310756972,66240.0
-115082348_1,155.1888888888889,5.2331111111111115,66600.0
-115082348_1,164.89444444444445,6.7452499999999995,66960.0
-115082348_1,150.35,6.652333333333334,67320.0
-115082348_1,135.47222222222223,6.758166666666667,67680.0
-115082348_1,144.49722222222223,6.752055555555555,68040.0
-115082348_1,153.51944444444445,6.7468055555555555,68400.0
-115082348_2,61.103658536585364,6.0,65160.0
-115082348_2,166.71810089020772,5.984807121661722,65520.0
-115082348_2,142.7310924369748,5.900280112044818,65880.0
-115082348_2,118.95867768595042,5.955413223140496,66240.0
-115082348_2,163.5814606741573,6.000028089887641,66600.0
-115082348_2,178.55,6.0,66960.0
-115082348_2,135.85403726708074,5.906894409937888,67320.0
-115082348_2,130.41076487252124,5.97441926345609,67680.0
-115082348_2,177.5,6.0,68040.0
-115082348_2,0.0,0.0,68400.0
-115082348_3,33.13821138211382,5.609918699186991,65160.0
-115082348_3,96.70882352941176,5.908058823529411,65520.0
-115082348_3,139.62921348314606,5.949438202247191,65880.0
-115082348_3,89.14176245210729,5.931111111111111,66240.0
-115082348_3,146.91316526610643,5.966414565826331,66600.0
-115082348_3,147.77401129943502,5.932288135593221,66960.0
-115082348_3,183.95238095238096,5.966386554621849,67320.0
-115082348_3,132.76190476190476,5.983305322128851,67680.0
-115082348_3,139.88235294117646,5.983193277310924,68040.0
-115082348_3,148.19327731092437,5.966442577030812,68400.0
-115881035#1_0,0.0,0.0,65160.0
-115881035#1_0,0.0,0.0,65520.0
-115881035#1_0,0.0,0.0,65880.0
-115881035#1_0,0.0,0.0,66240.0
-115881035#1_0,0.0,0.0,66600.0
-115881035#1_0,0.0,0.0,66960.0
-115881035#1_0,0.0,0.0,67320.0
-115881035#1_0,0.0,0.0,67680.0
-115881035#1_0,0.0,0.0,68040.0
-115881035#1_0,0.0,0.0,68400.0
-118004624#1_0,0.0,0.0,65160.0
-118004624#1_0,0.0,0.0,65520.0
-118004624#1_0,0.0,0.0,65880.0
-118004624#1_0,0.0,0.0,66240.0
-118004624#1_0,0.0,0.0,66600.0
-118004624#1_0,0.0,0.0,66960.0
-118004624#1_0,0.0,0.0,67320.0
-118004624#1_0,0.0,0.0,67680.0
-118004624#1_0,0.0,0.0,68040.0
-118004624#1_0,0.0,0.0,68400.0
-118004640#1.47_1,0.0,0.0,65160.0
-118004640#1.47_1,0.0,0.0,65520.0
-118004640#1.47_1,0.0,0.0,65880.0
-118004640#1.47_1,0.0,0.0,66240.0
-118004640#1.47_1,0.0,0.0,66600.0
-118004640#1.47_1,0.0,0.0,66960.0
-118004640#1.47_1,0.0,0.0,67320.0
-118004640#1.47_1,65.50746268656717,5.023955223880597,67680.0
-118004640#1.47_1,0.0,0.0,68040.0
-118004640#1.47_1,11.0,5.100476190476191,68400.0
-118004640#1_1,0.0,0.0,65160.0
-118004640#1_1,0.0,0.0,65520.0
-118004640#1_1,0.0,0.0,65880.0
-118004640#1_1,0.0,0.0,66240.0
-118004640#1_1,0.3333333333333333,1.9433333333333334,66600.0
-118004640#1_1,0.0,0.0,66960.0
-118004640#1_1,0.0,0.0,67320.0
-118004640#1_1,0.0,0.0,67680.0
-118004640#1_1,0.0,0.0,68040.0
-118004640#1_1,9.545454545454545,5.455,68400.0
-118004640#5_1,0.0,0.0,65160.0
-118004640#5_1,0.0,0.0,65520.0
-118004640#5_1,0.0,0.0,65880.0
-118004640#5_1,0.0,0.0,66240.0
-118004640#5_1,22.56,5.6402,66600.0
-118004640#5_1,67.5,5.956176470588235,66960.0
-118004640#5_1,0.0,0.0,67320.0
-118004640#5_1,0.0,0.0,67680.0
-118004640#5_1,0.0,0.0,68040.0
-118004640#5_1,0.0,0.0,68400.0
-130996521#1_1,0.0,0.0,65160.0
-130996521#1_1,0.0,0.0,65520.0
-130996521#1_1,0.0,0.0,65880.0
-130996521#1_1,0.0,0.0,66240.0
-130996521#1_1,0.0,0.0,66600.0
-130996521#1_1,0.0,0.0,66960.0
-130996521#1_1,148.5,23.61020134228188,67320.0
-130996521#1_1,219.25,28.533749999999998,67680.0
-130996521#1_1,0.0,0.0,68040.0
-130996521#1_1,0.0,0.0,68400.0
-130996528_0,0.0,0.0,65160.0
-130996528_0,0.0,0.0,65520.0
-130996528_0,0.0,0.0,65880.0
-130996528_0,0.0,0.0,66240.0
-130996528_0,0.0,0.0,66600.0
-130996528_0,0.0,0.0,66960.0
-130996528_0,0.0,0.0,67320.0
-130996528_0,0.0,0.0,67680.0
-130996528_0,0.0,0.0,68040.0
-130996528_0,0.0,0.0,68400.0
-130996529_0,0.0,0.0,65160.0
-130996529_0,0.0,0.0,65520.0
-130996529_0,0.0,0.0,65880.0
-130996529_0,0.0,0.0,66240.0
-130996529_0,0.0,0.0,66600.0
-130996529_0,0.0,0.0,66960.0
-130996529_0,0.0,0.0,67320.0
-130996529_0,0.0,0.0,67680.0
-130996529_0,0.0,0.0,68040.0
-130996529_0,0.0,0.0,68400.0
-131118454_0,0.0,0.0,65160.0
-131118454_0,0.0,0.0,65520.0
-131118454_0,0.0,0.0,65880.0
-131118454_0,0.0,0.0,66240.0
-131118454_0,0.0,0.0,66600.0
-131118454_0,0.0,0.0,66960.0
-131118454_0,0.0,0.0,67320.0
-131118454_0,0.0,0.0,67680.0
-131118454_0,0.0,0.0,68040.0
-131118454_0,0.0,0.0,68400.0
-131118464#0_0,0.0,0.0,65160.0
-131118464#0_0,0.0,0.0,65520.0
-131118464#0_0,0.0,0.0,65880.0
-131118464#0_0,0.0,0.0,66240.0
-131118464#0_0,0.0,0.0,66600.0
-131118464#0_0,0.0,0.0,66960.0
-131118464#0_0,0.0,0.0,67320.0
-131118464#0_0,0.0,0.0,67680.0
-131118464#0_0,0.0,0.0,68040.0
-131118464#0_0,0.0,0.0,68400.0
-131634117#1_0,0.0,0.0,65160.0
-131634117#1_0,0.0,0.0,65520.0
-131634117#1_0,0.0,0.0,65880.0
-131634117#1_0,0.0,0.0,66240.0
-131634117#1_0,0.0,0.0,66600.0
-131634117#1_0,0.0,0.0,66960.0
-131634117#1_0,0.0,0.0,67320.0
-131634117#1_0,0.0,0.0,67680.0
-131634117#1_0,0.0,0.0,68040.0
-131634117#1_0,0.0,0.0,68400.0
-131634117#3_0,0.0,0.0,65160.0
-131634117#3_0,0.0,0.0,65520.0
-131634117#3_0,0.0,0.0,65880.0
-131634117#3_0,0.0,0.0,66240.0
-131634117#3_0,0.0,0.0,66600.0
-131634117#3_0,0.0,0.0,66960.0
-131634117#3_0,0.0,0.0,67320.0
-131634117#3_0,0.0,0.0,67680.0
-131634117#3_0,0.0,0.0,68040.0
-131634117#3_0,0.0,0.0,68400.0
-131634134#0_0,0.5,2.555,65160.0
-131634134#0_0,0.0,0.0,65520.0
-131634134#0_0,10.6,8.343333333333332,65880.0
-131634134#0_0,13.5,4.917857142857143,66240.0
-131634134#0_0,0.25,1.275,66600.0
-131634134#0_0,0.0,0.0,66960.0
-131634134#0_0,2.3636363636363638,3.2459090909090906,67320.0
-131634134#0_0,52.333333333333336,11.578455284552847,67680.0
-131634134#0_0,2.0,5.1,68040.0
-131634134#0_0,16.593220338983052,7.873135593220339,68400.0
-131634134#1_0,0.0,0.0,65160.0
-131634134#1_0,0.0,0.0,65520.0
-131634134#1_0,0.0,0.0,65880.0
-131634134#1_0,0.0,0.0,66240.0
-131634134#1_0,0.0,0.0,66600.0
-131634134#1_0,2.142857142857143,3.5714285714285716,66960.0
-131634134#1_0,0.0,0.0,67320.0
-131634134#1_0,0.0,0.0,67680.0
-131634134#1_0,0.0,0.0,68040.0
-131634134#1_0,0.0,0.0,68400.0
-131634136_0,0.0,0.0,65160.0
-131634136_0,0.75,3.0025,65520.0
-131634136_0,1.3,3.4229999999999996,65880.0
-131634136_0,0.0,0.0,66240.0
-131634136_0,0.0,0.0,66600.0
-131634136_0,0.0,0.0,66960.0
-131634136_0,92.5,5.967956989247312,67320.0
-131634136_0,65.22857142857143,6.743904761904762,67680.0
-131634136_0,8.0,5.651764705882353,68040.0
-131634136_0,16.52777777777778,5.668055555555556,68400.0
-131634138#1_0,0.0,0.0,65160.0
-131634138#1_0,0.0,0.0,65520.0
-131634138#1_0,0.6,2.04,65880.0
-131634138#1_0,0.0,0.0,66240.0
-131634138#1_0,0.0,0.0,66600.0
-131634138#1_0,0.0,0.0,66960.0
-131634138#1_0,0.0,0.0,67320.0
-131634138#1_0,0.0,0.0,67680.0
-131634138#1_0,0.0,0.0,68040.0
-131634138#1_0,0.0,0.0,68400.0
-131634140#0_0,0.0,0.0,65160.0
-131634140#0_0,0.0,0.0,65520.0
-131634140#0_0,0.0,0.0,65880.0
-131634140#0_0,0.0,0.0,66240.0
-131634140#0_0,0.0,0.0,66600.0
-131634140#0_0,0.0,0.0,66960.0
-131634140#0_0,0.0,0.0,67320.0
-131634140#0_0,0.0,0.0,67680.0
-131634140#0_0,0.0,0.0,68040.0
-131634140#0_0,0.0,0.0,68400.0
-131634145#0_0,0.0,0.0,65160.0
-131634145#0_0,0.0,0.0,65520.0
-131634145#0_0,0.0,0.0,65880.0
-131634145#0_0,0.0,0.0,66240.0
-131634145#0_0,0.0,0.0,66600.0
-131634145#0_0,0.0,0.0,66960.0
-131634145#0_0,0.0,0.0,67320.0
-131634145#0_0,0.0,0.0,67680.0
-131634145#0_0,0.0,0.0,68040.0
-131634145#0_0,0.0,0.0,68400.0
-136728351#0_0,0.0,0.0,65160.0
-136728351#0_0,0.0,0.0,65520.0
-136728351#0_0,0.0,0.0,65880.0
-136728351#0_0,0.0,0.0,66240.0
-136728351#0_0,0.0,0.0,66600.0
-136728351#0_0,0.0,0.0,66960.0
-136728351#0_0,0.0,0.0,67320.0
-136728351#0_0,0.0,0.0,67680.0
-136728351#0_0,0.0,0.0,68040.0
-136728351#0_0,0.0,0.0,68400.0
-136728366#1_0,97.5050505050505,6.280656565656566,65160.0
-136728366#1_0,161.29971988795518,8.1890756302521,65520.0
-136728366#1_0,148.83050847457628,9.915389830508474,65880.0
-136728366#1_0,168.8988764044944,7.14188202247191,66240.0
-136728366#1_0,113.50434782608696,5.947956521739131,66600.0
-136728366#1_0,264.5,6.0,66960.0
-136728366#1_0,146.17628205128204,16.250352564102563,67320.0
-136728366#1_0,132.13649025069637,13.571559888579387,67680.0
-136728366#1_0,140.93575418994413,10.952541899441341,68040.0
-136728366#1_0,148.80167597765364,7.872960893854748,68400.0
-137435081_0,0.0,0.0,65160.0
-137435081_0,0.0,0.0,65520.0
-137435081_0,0.0,0.0,65880.0
-137435081_0,0.0,0.0,66240.0
-137435081_0,0.0,0.0,66600.0
-137435081_0,0.0,0.0,66960.0
-137435081_0,0.0,0.0,67320.0
-137435081_0,0.0,0.0,67680.0
