lane_id,queueing_time,queueing_length,timestep
np10_nt15_0,31.357142857142858,7.406517857142857,360.0
np10_nt15_0,27.41176470588235,4.060672268907563,720.0
np10_nt15_0,75.6554054054054,9.167635135135134,1080.0
np10_nt15_0,4.838709677419355,4.259354838709677,1440.0
np10_nt15_0,0.5714285714285714,1.8757142857142857,1800.0
np10_nt15_0,73.285,6.149399999999999,2160.0
np10_nt15_0,7.848484848484849,2.682121212121212,2520.0
np10_nt15_0,18.83076923076923,8.366846153846154,2880.0
np10_nt15_0,90.23529411764706,9.444411764705881,3240.0
np10_nt15_0,5.285714285714286,2.037857142857143,3600.0
np11_nt14_0,12.64864864864865,2.871891891891892,360.0
np11_nt14_0,27.12847222222222,10.924791666666668,720.0
np11_nt14_0,58.21917808219178,10.3086301369863,1080.0
np11_nt14_0,57.94358974358974,9.37651282051282,1440.0
np11_nt14_0,26.516431924882628,5.689953051643193,1800.0
np11_nt14_0,57.9375,11.192410714285714,2160.0
np11_nt14_0,24.606060606060606,6.589292929292929,2520.0
np11_nt14_0,61.31679389312977,10.238931297709923,2880.0
np11_nt14_0,73.66312056737588,8.736170212765957,3240.0
np11_nt14_0,173.11494252873564,5.33448275862069,3600.0
np12_nt13_0,5.709677419354839,2.0916129032258066,360.0
np12_nt13_0,0.0,0.0,720.0
np12_nt13_0,2.1,3.6,1080.0
np12_nt13_0,0.6666666666666666,2.001111111111111,1440.0
np12_nt13_0,2.772727272727273,3.329318181818182,1800.0
np12_nt13_0,0.0,0.0,2160.0
np12_nt13_0,1.75,4.007499999999999,2520.0
np12_nt13_0,24.743243243243242,2.1433783783783786,2880.0
np12_nt13_0,5.451612903225806,3.665161290322581,3240.0
np12_nt13_0,7.037037037037037,1.8325925925925928,3600.0
np13_nt13_0,0.4,1.3679999999999999,360.0
np13_nt13_0,6.328767123287672,3.312328767123288,720.0
np13_nt13_0,13.969696969696969,4.430757575757576,1080.0
np13_nt13_0,16.425531914893618,6.286329787234042,1440.0
np13_nt13_0,43.68604651162791,5.849651162790698,1800.0
np13_nt13_0,21.703389830508474,9.62864406779661,2160.0
np13_nt13_0,1.588235294117647,3.5658823529411765,2520.0
np13_nt13_0,3.982456140350877,3.210877192982456,2880.0
np13_nt13_0,20.046979865771814,7.2840939597315435,3240.0
np13_nt13_0,5.0,4.827446808510638,3600.0
np13_nt13_1,0.0,0.0,360.0
np13_nt13_1,0.0,0.0,720.0
np13_nt13_1,4.0,2.82,1080.0
np13_nt13_1,0.0,0.0,1440.0
np13_nt13_1,0.0,0.0,1800.0
np13_nt13_1,0.0,0.0,2160.0
np13_nt13_1,0.0,0.0,2520.0
np13_nt13_1,0.0,0.0,2880.0
np13_nt13_1,0.0,0.0,3240.0
np13_nt13_1,0.0,0.0,3600.0
np14_nt9_0,29.356382978723403,8.084627659574467,360.0
np14_nt9_0,55.440625,9.242218750000001,720.0
np14_nt9_0,11.770833333333334,3.4266666666666663,1080.0
np14_nt9_0,53.453674121405754,26.183386581469648,1440.0
np14_nt9_0,59.63380281690141,27.947295774647884,1800.0
np14_nt9_0,16.237704918032787,2.9984426229508196,2160.0
np14_nt9_0,85.9193083573487,25.430979827089335,2520.0
np14_nt9_0,48.82436260623229,18.946912181303116,2880.0
np14_nt9_0,115.99107142857143,19.143363095238094,3240.0
np14_nt9_0,53.625,9.162410714285715,3600.0
np14_nt9_1,1.1666666666666667,2.555,360.0
np14_nt9_1,64.95491803278688,5.530409836065574,720.0
np14_nt9_1,114.6086956521739,4.631884057971015,1080.0
np14_nt9_1,58.892,11.234639999999999,1440.0
np14_nt9_1,8.833333333333334,5.8585,1800.0
np14_nt9_1,88.99122807017544,6.503333333333333,2160.0
np14_nt9_1,145.56983240223462,5.966536312849162,2520.0
np14_nt9_1,104.75688073394495,11.395091743119266,2880.0
np14_nt9_1,109.006734006734,8.566161616161617,3240.0
np14_nt9_1,36.42068965517242,3.6762068965517236,3600.0
np15_nt5_0,19.51219512195122,4.365853658536586,360.0
np15_nt5_0,43.951219512195124,9.683463414634145,720.0
np15_nt5_0,15.653061224489797,3.263469387755102,1080.0
np15_nt5_0,9.83157894736842,5.021157894736842,1440.0
np15_nt5_0,2.1153846153846154,3.1496153846153847,1800.0
np15_nt5_0,11.717391304347826,7.186739130434782,2160.0
np15_nt5_0,6.0,2.6584375000000002,2520.0
np15_nt5_0,85.22222222222223,9.633047619047618,2880.0
np15_nt5_0,34.516129032258064,9.371505376344086,3240.0
np15_nt5_0,11.0,3.9059459459459456,3600.0
np15_nt5_1,31.25,5.00375,360.0
np15_nt5_1,2.0,1.816,720.0
np15_nt5_1,17.046296296296298,2.415648148148148,1080.0
np15_nt5_1,91.23391812865498,4.815847953216374,1440.0
np15_nt5_1,112.77837837837838,2.5852972972972976,1800.0
np15_nt5_1,64.52985074626865,10.780597014925373,2160.0
np15_nt5_1,105.2601880877743,8.46369905956113,2520.0
np15_nt5_1,136.4777777777778,14.728333333333333,2880.0
np15_nt5_1,144.9264705882353,9.30914705882353,3240.0
np15_nt5_1,23.0,11.166666666666666,3600.0
np16_nt1_0,8.816326530612244,4.165306122448979,360.0
