lane_id,queueing_time,queueing_length,timestep
np10_nt15_0,0.0,0.0,360.0
np10_nt15_0,0.0,0.0,720.0
np10_nt15_0,1.0,4.01,1080.0
np10_nt15_0,0.0,0.0,1440.0
np10_nt15_0,0.25,0.9675,1800.0
np10_nt15_0,0.5,1.31,2160.0
np10_nt15_0,0.4444444444444444,1.907777777777778,2520.0
np10_nt15_0,0.0,0.0,2880.0
np10_nt15_0,2.888888888888889,4.929444444444445,3240.0
np10_nt15_0,0.0,0.0,3600.0
np11_nt14_0,0.0,0.0,360.0
np11_nt14_0,0.25,1.29,720.0
np11_nt14_0,0.0,0.0,1080.0
np11_nt14_0,1.0,3.0016666666666665,1440.0
np11_nt14_0,2.769230769230769,3.6923076923076925,1800.0
np11_nt14_0,0.25,0.425,2160.0
np11_nt14_0,0.0,0.0,2520.0
np11_nt14_0,0.0,0.0,2880.0
np11_nt14_0,0.0,0.0,3240.0
np11_nt14_0,0.0,0.0,3600.0
np12_nt13_0,0.0,0.0,360.0
np12_nt13_0,1.875,3.7512499999999998,720.0
np12_nt13_0,10.541666666666666,5.206666666666666,1080.0
np12_nt13_0,0.0,0.0,1440.0
np12_nt13_0,0.0,0.0,1800.0
np12_nt13_0,0.0,0.0,2160.0
np12_nt13_0,0.0,0.0,2520.0
np12_nt13_0,0.0,0.0,2880.0
np12_nt13_0,0.75,0.9762500000000001,3240.0
np12_nt13_0,0.0,0.0,3600.0
np13_nt13_0,0.0,0.0,360.0
np13_nt13_0,14.825396825396826,4.293174603174603,720.0
np13_nt13_0,74.00632911392405,3.960506329113924,1080.0
np13_nt13_0,0.0,0.0,1440.0
np13_nt13_0,52.58267716535433,6.970393700787402,1800.0
np13_nt13_0,52.26470588235294,4.774705882352941,2160.0
np13_nt13_0,22.488095238095237,9.451190476190476,2520.0
np13_nt13_0,17.027027027027028,5.675945945945946,2880.0
np13_nt13_0,83.64851485148515,5.910891089108911,3240.0
np13_nt13_0,70.53012048192771,11.021967871485943,3600.0
np13_nt13_1,0.0,0.0,360.0
np13_nt13_1,0.0,0.0,720.0
np13_nt13_1,1.2,4.5,1080.0
np13_nt13_1,0.0,0.0,1440.0
np13_nt13_1,0.0,0.0,1800.0
np13_nt13_1,0.0,0.0,2160.0
np13_nt13_1,0.0,0.0,2520.0
np13_nt13_1,0.0,0.0,2880.0
np13_nt13_1,0.0,0.0,3240.0
np13_nt13_1,0.0,0.0,3600.0
np14_nt9_0,0.0,0.0,360.0
np14_nt9_0,8.0,5.6505882352941175,720.0
np14_nt9_0,50.81481481481482,5.955555555555556,1080.0
