lane_id,queueing_time,queueing_length,timestep
np10_nt15_0,25.574257425742573,5.505049504950495,360.0
np10_nt15_0,26.41614906832298,5.210496894409938,720.0
np10_nt15_0,31.25,5.679444444444445,1080.0
np10_nt15_0,30.328767123287673,3.142191780821918,1440.0
np10_nt15_0,52.50925925925926,11.241574074074073,1800.0
np10_nt15_0,62.708955223880594,33.3754104477612,2160.0
np10_nt15_0,0.3333333333333333,1.4044444444444446,2520.0
np10_nt15_0,56.97530864197531,11.67469135802469,2880.0
np10_nt15_0,28.094736842105263,8.841157894736842,3240.0
np10_nt15_0,65.95180722891567,6.486506024096386,3600.0
np10_nt15_0,30.5,11.957714285714285,3960.0
np10_nt15_0,29.035502958579883,8.944674556213018,4320.0
np10_nt15_0,17.537037037037038,4.973518518518518,4680.0
np10_nt15_0,23.586466165413533,8.206842105263158,5040.0
np10_nt15_0,56.273809523809526,7.515595238095239,5400.0
np10_nt15_0,22.87741935483871,7.829870967741935,5760.0
np10_nt15_0,26.96842105263158,3.491263157894737,6120.0
np10_nt15_0,50.309701492537314,10.330746268656716,6480.0
np10_nt15_0,5.027777777777778,5.050694444444444,6840.0
np10_nt15_0,30.094827586206897,3.2823275862068964,7200.0
np10_nt15_0,85.51359516616314,35.05740181268882,7560.0
np10_nt15_0,120.26022304832713,21.506840148698885,7920.0
np10_nt15_0,34.49107142857143,5.157946428571429,8280.0
np10_nt15_0,47.79338842975206,5.390826446280991,8640.0
np10_nt15_0,57.564516129032256,10.19266129032258,9000.0
np10_nt15_0,37.8843537414966,15.248095238095237,9360.0
np10_nt15_0,40.120253164556964,6.95746835443038,9720.0
np10_nt15_0,57.96923076923077,6.208769230769231,10080.0
np10_nt15_0,88.93610223642173,10.491565495207668,10440.0
np10_nt15_0,160.22752808988764,22.434747191011237,10800.0
np10_nt15_0,146.45961002785515,22.844735376044568,11160.0
np10_nt15_0,138.11666666666667,28.36163888888889,11520.0
np10_nt15_0,49.61467889908257,9.196146788990825,11880.0
np10_nt15_0,77.96691176470588,4.286360294117647,12240.0
np10_nt15_0,154.16935483870967,5.785201612903226,12600.0
np10_nt15_0,131.89444444444445,20.33411111111111,12960.0
