lane_id,queueing_time,queueing_length,timestep
np10_nt15_0,26.895652173913042,12.361478260869564,360.0
np10_nt15_0,38.5531914893617,3.1104255319148937,720.0
np10_nt15_0,53.40909090909091,10.01609090909091,1080.0
np10_nt15_0,5.761904761904762,3.7238095238095235,1440.0
np10_nt15_0,41.59770114942529,13.444137931034485,1800.0
np10_nt15_0,117.05538461538461,40.68258461538461,2160.0
np10_nt15_0,58.03649635036496,18.654927007299268,2520.0
np10_nt15_0,36.290748898678416,12.820837004405286,2880.0
np10_nt15_0,132.1624649859944,19.25546218487395,3240.0
np10_nt15_0,40.06849315068493,13.157123287671233,3600.0
np11_nt14_0,17.86842105263158,8.176447368421051,360.0
np11_nt14_0,34.54295532646048,13.879484536082474,720.0
np11_nt14_0,37.61073825503356,11.27510067114094,1080.0
np11_nt14_0,37.074561403508774,7.0214912280701745,1440.0
np11_nt14_0,55.37719298245614,19.218245614035087,1800.0
np11_nt14_0,22.10734463276836,19.847514124293788,2160.0
np11_nt14_0,43.00617283950617,20.980987654320987,2520.0
np11_nt14_0,54.247191011235955,16.729063670411985,2880.0
np11_nt14_0,28.551724137931036,4.199507389162561,3240.0
np11_nt14_0,44.98501872659176,11.434756554307116,3600.0
np12_nt13_0,50.64963503649635,7.077445255474452,360.0
np12_nt13_0,52.825688073394495,5.209266055045871,720.0
np12_nt13_0,17.10810810810811,3.4759459459459463,1080.0
np12_nt13_0,46.576354679802954,3.055369458128079,1440.0
np12_nt13_0,41.40975609756097,15.421951219512195,1800.0
np12_nt13_0,42.81372549019608,11.351078431372548,2160.0
np12_nt13_0,38.9685534591195,8.119811320754717,2520.0
np12_nt13_0,50.91304347826087,9.74082608695652,2880.0
np12_nt13_0,50.08482142857143,6.6910267857142856,3240.0
np12_nt13_0,38.42051282051282,6.580512820512821,3600.0
np13_nt13_0,2.5294117647058822,3.6041176470588234,360.0
np13_nt13_0,4.717391304347826,7.692391304347825,720.0
np13_nt13_0,3.28125,3.340625,1080.0
np13_nt13_0,17.865546218487395,3.964873949579832,1440.0
np13_nt13_0,16.90566037735849,7.369433962264151,1800.0
np13_nt13_0,24.365591397849464,12.79215053763441,2160.0
np13_nt13_0,3.111111111111111,4.668888888888889,2520.0
np13_nt13_0,6.714285714285714,6.614126984126984,2880.0
np13_nt13_0,6.688311688311688,4.7564935064935066,3240.0
np13_nt13_0,0.25,0.425,3600.0
np13_nt13_1,0.0,0.0,360.0
np13_nt13_1,0.0,0.0,720.0
